username,replied_to_username,location,verified,created_at,text
NoCar_Kevin, , ,False,2016-10-31 21:49:39+00:00,Hope the players of OKC not named Russell Westbrook realize they won't get to take a single shot on Thursday. Russ gunna do the most
AJ901, , ,False,2016-10-31 21:48:52+00:00,Russell Westbrook really gonna average a triple double this season lol
Franswahh, , ,False,2016-10-31 21:48:17+00:00,"Tom Brady = LeBron
Derek Carr = Russell Westbrook 

😈😈😈😈"
NBANewsDay, , ,False,2016-10-31 21:45:14+00:00,Russell Westbrook led the Thunder to a 3-0 week behind a league-leading 38.7 points and 11.7 assists to go with 12.3 rebounds per game…
nbausa2, , ,False,2016-10-31 21:45:07+00:00,Russell Westbrook led the Thunder to a 3-0 week behind a league-leading 38.7 points and 11.7 assists to go with 12.3 rebounds per game…
InsideHoops, , ,True,2016-10-31 21:44:54+00:00,The Thunder don't play today. Russell Westbrook still might put up a triple-double.
BradleyBoyer34,bboyeruga, ,False,2016-10-31 21:43:17+00:00,@bboyeruga @its_whitney Russell Westbrook
kurbanski23, ,New Jersey,False,2016-10-31 21:41:11+00:00,Russell Westbrook has officially reached legendary status
ArtGarcia92, , ,False,2016-10-31 21:40:31+00:00,"West POW Russell Westbrook is first player with at least 100 points, 30 rebounds &amp; 30 assists in team's first 3 games. #NBA #okcthunder"
TWITAUTOBOT, , ,False,2016-10-31 21:38:43+00:00,Russell Westbrook
sefaref22,Steve_Bezer, ,False,2016-10-31 21:34:48+00:00,"@Steve_Bezer @JayTeeTodd @PowerLawerence Adams has played with Russell Westbrook and KD, Gobert has played with nobody"
Bougie_thedon, , ,False,2016-10-31 21:34:00+00:00,"Charles Barkley better put Russell Westbrook in his top 5 if he averages a triple double this year, since that goes by his top 5 logic."
MetalGeek7,AllmericanMayes, ,False,2016-10-31 21:31:31+00:00,"@AllmericanMayes Eric Gee should be forever shamed for his blasphemy about the superhuman beast that is, Russell Westbrook #Westbeast"
TheWagnerWire,bomani_jones, ,False,2016-10-31 21:31:20+00:00,"Hey @bomani_jones, my 9 yr old is going as Russell Westbrook. I just got back in my car &amp; heard the end of that segment. Can you reiterate?"
johnkj_, ,Weatherford,False,2016-10-31 21:29:49+00:00,Y'all think Russell Westbrook going to average a triple double when the season over? 🤔
The_Only_Sin, , ,False,2016-10-31 21:23:36+00:00,Everybody a Russell Westbrook fan now but probably don't know where he went to college... Stop bangwangin 😂😭😂😭😂
fantasybballbot, , ,False,2016-10-31 21:23:26+00:00,"team with michael jordan, Russell westbrook, homer, Anthony davis, and eminem"
kylecohenNBA, , ,False,2016-10-31 21:18:45+00:00,#Thunder SG-PG Victor Oladipo said superstar PG-SG Russell Westbrook will do anything to win.
kylecohenNBA, , ,False,2016-10-31 21:18:17+00:00,#stats #Thunder superstar PG-SG Russell Westbrook is the first player with a 50 point-triple double since Kareem Abdul-Jabbar in 1975.
kylecohenNBA, , ,False,2016-10-31 21:17:44+00:00,"#stats #Thunder superstar PG Russell Westbrook triple-doubled Friday, had 13 reb, 10 ast, 2 stl, 15-20 FT, 5 TOs, 17-44 FG (2 3s), 51 points"
FitzBoyC, , ,False,2016-10-31 21:13:06+00:00,Russell Westbrook sneaker commercial is so LIT bruh !
ibe_diabate, , ,False,2016-10-31 21:10:49+00:00,Focus level on Russell Westbrook.
RiqSperry, , ,False,2016-10-31 21:10:41+00:00,GQ did an awesome profile on Russell Westbrook for their November issue. Read it.
TheDSH, , ,False,2016-10-31 21:09:44+00:00,The Cavaliers’ LeBron James and the Thunder’s Russell Westbrook are the NBA Players of the Week
bigcheezab, , ,False,2016-10-31 21:03:14+00:00,I like how its goin with Russell Westbrook. 100 30 and 30 in 3 games.. 👌
_KingBreeze, , ,False,2016-10-31 21:02:23+00:00,Russell Westbrook for MVP #earlypredictions 🤔
NBAthisWeek1, , ,False,2016-10-31 21:01:47+00:00,#hoopshype #nba Russell Westbrook 'wreaking havoc' on the NBA
Fred_The_Faded, , ,False,2016-10-31 20:58:57+00:00,Russell Westbrook's real life putting up a triple double every night somehow😂
miaheatbeat,TropicalBlanket, ,False,2016-11-07 23:48:07+00:00,"Wassup people. @TropicalBlanket here tonight.

I'm afraid of Russell Westbrook"
longlivepeezy,_theDarius, ,False,2016-11-07 23:46:22+00:00,@_theDarius scroll the TL &amp; let's ball. Dame &amp; CJ. Russell &amp; Clarkson. Westbrook &amp; Oladipo.
RiveraRosalieG, , ,False,2016-11-07 23:38:07+00:00,The way Russell Westbrook dunks is the same way I approach my life.
femalejockstrap,SPORTalkHeat, ,False,2016-11-07 23:24:47+00:00,"@SPORTalkHeat @sportalk Stop Russell Westbrook everytime he attempts to go to the hole The Block-Party must do there thing, Whiteside"
MufticK,karl__42, ,False,2016-11-07 23:24:09+00:00,@karl__42 Russell Westbrook #WhyNot
LukeMagee373, , ,False,2016-11-07 23:20:58+00:00,I really enjoy watching Russell Westbrook play
FrequentInhaler, , ,False,2016-11-07 23:13:24+00:00,You had to know them snakes weren't gonna catch Russell Westbrook. All he needs is a crease.
potterybarnteen, , ,False,2016-11-07 23:12:14+00:00,"Inspire your space with this iconic image of basketball player, Russell Westbrook, of the Oklahoma City Thunder. Sleek in design and deta..."
Yung_Lemon94, , ,False,2016-11-07 23:08:02+00:00,Miami gonna beat okc Richardson with the clamps on westbrick
DavisThomasC, , ,False,2016-11-07 23:01:12+00:00,The way Russell Westbrook dunks is the same way I approach my life.
Famousgalore_, , ,False,2016-11-07 22:48:57+00:00,Russell Westbrook is the guy to watch if you trying to get right before a game. 🔒💯
CodyGabella,MiamiHEAT,Florida,False,2016-11-07 22:46:36+00:00,I get to watch my @MiamiHEAT and be entertained by Russell Westbrook in the same game tonight! Exactly why I bought #NBALeaguePass !!
MicahMajor, , ,False,2016-11-07 22:42:32+00:00,Just realized I said Russell Wilson plays for the thunder... During a presentation... I meant Russell Westbrook. I'm going into hibernation
MeetroTheCeo, , ,False,2016-11-07 22:34:17+00:00,"Russell = Curry, Ingram = Durant Randle = Green, Clarkson = Westbrook, Young = Kobe, Williams = Iverson, Nance = Griffin #Lakers 😂😂😂🙌🏽🙏🏽🙌🏽💪🏽"
Cesc_lukuko, , ,False,2016-11-07 22:09:44+00:00,"Westbrook could win MVP, but Russell's OKC will never beat GSW. Forget that"
Cesc_lukuko, , ,False,2016-11-07 22:03:40+00:00,Russell Westbrook for MVP...fave this
fantasybballbot, , ,False,2016-11-07 21:33:25+00:00,"team with Mario, ross teeter, jerry lucas, Caleb Barnes, and Russell westbrook"
MrTanPanda, , ,False,2016-11-07 21:31:08+00:00,Russell Westbrook ain't even 28 yet and already the greatest basketball player since Kobe.
Northsideface, , ,False,2016-11-07 21:14:21+00:00,I wonder do that man Russell Westbrook get tired 🤔🤔
DavidMacKayNBA, , ,True,2016-11-07 21:10:54+00:00,"The Oklahoma City Thunder lead the league in field goal attempts per game, and nearly 30% of them come from Russell Westbrook."
TriggPaulM, , ,False,2016-11-07 21:09:16+00:00,The way Russell Westbrook dunks is the same way I approach my life.
curtisssmithhh,_MatthewManning,Oklahoma City,False,2016-11-07 20:48:32+00:00,"@_MatthewManning @topshelftyson lol I love Royce, we've got that ginger gene connection. I'd actually vote for Russell Westbrook tbh."
iDFSdaily,idfsdaily, ,False,2016-11-07 20:48:19+00:00,"UPDATED: TOP 10 @idfsdaily 

Anthony Davis
Russell Westbrook
James Harden
Kevin Durant
CP3
John Wall
Stephen Curry
Kemba
Draymond
Drummond"
dtfromthesfc, , ,False,2016-11-07 20:20:08+00:00,The Russell westbrook commercial with the uzi song go crazy! 😂
_apizzag, , ,False,2016-11-07 20:17:47+00:00,"""I do what I want"" ""Chill you're not Russell Westbrook"""
ShaneTrain23,MagicJohnson, ,False,2016-11-07 20:17:46+00:00,@MagicJohnson Russell Westbrook is MVP material
SwopeDza, , ,False,2016-11-07 20:06:31+00:00,"5 NBA players you don't want smoke with: Matt Barnes, Melo, Russell Westbrook, John Wall, Demarcus Cousins"
RossArturoC, , ,False,2016-11-07 20:04:50+00:00,The way Russell Westbrook dunks is the same way I approach my life.
OKMallen,royceyoung, ,False,2016-11-07 19:55:22+00:00,"@royceyoung ""That's where he went wrong.""  -Russell Westbrook in February, probably."
corihealey, ,Baltimore,False,2016-11-07 19:42:53+00:00,What would Russell Westbrook do is my new life motto
fantasybballbot, , ,False,2016-11-07 18:43:24+00:00,"team with Russell westbrook, derrick rose, jerry lucas, Deandre jordan, and spongebob"
garrisonsimon, , ,False,2016-11-07 18:41:06+00:00,Question of the week: do you hate Kevin Durant more than you love Russell Westbrook?
tomdangelo44, , ,True,2016-11-07 18:34:57+00:00,Spent two days talking about ghosts and earthquakes (and a little about Russell Westbrook). Who said OKC was boring? #Heat
longtrandinh, , ,False,2016-11-07 18:32:30+00:00,"Mon deck semaine 3 : R. Westbrook, A. Davis, K. Leonard, K. Durant, D. Cousins, D. Russell, K. Towns #TTFL"
bobbyflaiben,JoshEberley, ,False,2016-11-07 18:19:36+00:00,@JoshEberley Playing with the holy Russell Westbrook does wonders. Casual fans just see 84 million reasons on how he has improved
vemiaj, , ,False,2016-11-07 18:16:26+00:00,Lord please provide me with the strength of Russell Westbrook on a fast break to get through this day
ivanesketitt, , ,False,2016-11-07 18:05:54+00:00,"James harden and Russell Westbrook on the rockets, ugh I wish!"
JesseStar23, , ,False,2016-11-07 17:51:37+00:00,Russell Westbrook is mad
dpayne_35, , ,False,2016-11-07 17:40:27+00:00,If there was anybody I would want my game to be like it would be Russell Westbrook no lie
Getrusshelptbh, , ,False,2016-11-07 17:34:27+00:00,Cuban said westbrick wasn't a superstar and than he dropped 36 the next night
FirstGabeKit,ChrisViolettaa, ,False,2016-11-07 17:27:57+00:00,@ChrisViolettaa @93summ @30for30 y'all ever heard of Russell Westbrook? Now THAT is the most athletic organism on the planet
BSerra04, , ,False,2016-11-07 17:06:50+00:00,"I'm starting to become like Russell Westbrook, I'll honestly wear anything without even giving it a thought anymore. Thanks DePaul."
chewacow, , ,False,2016-11-07 16:55:44+00:00,Basically I think it'd be great if a Supreme Court Justice had Russell Westbrook like levels of spite for legitimate wrongs done upon him.
Macys, , ,True,2016-11-07 16:49:30+00:00,Show your support for Russell Westbrook while keeping a feminine style with the Adidas Oklahoma City Thunder basketball jersey. The femin...
RuschLeslieC, , ,False,2016-11-07 16:21:57+00:00,The way Russell Westbrook dunks is the same way I approach my life.
Mhbeats55,S_DOT22, ,False,2016-11-07 16:07:13+00:00,@S_DOT22 miles bridges the next russell westbrook
clydemitchell0, , ,False,2016-11-07 15:56:09+00:00,Omg guys I had the best dream I met Russell Westbrook and we had a delow convo and took 383829 selfies lmaooo
fantasybballbot, , ,False,2016-11-07 15:53:26+00:00,"team with homer, Mario, Russell westbrook, Gavin young, and blake griffin"
YkoViado, , ,False,2016-11-07 15:49:19+00:00,Russell Westbrook's Mix
subraj_s,NBASTORE, ,False,2016-11-07 15:39:39+00:00,@NBASTORE please a free Russell westbrook jersey for me....
illiam_william, , ,False,2016-11-07 15:29:20+00:00,Russell Westbrook's campaign slogan: It's Good
__richandfamous, , ,False,2016-11-07 15:25:00+00:00,Wish I knew what style Russell Westbrook was going for🤔
fantasybballbot, , ,False,2016-11-07 15:13:26+00:00,"team with kevin garnett, Russell westbrook, larry bird, justin riley, and chris bosh"
ThomasBerniceE, , ,False,2016-11-07 15:09:11+00:00,The way Russell Westbrook dunks is the same way I approach my life.
mmmmfoood, , ,False,2016-11-07 14:42:29+00:00,I still can't believe that with derrick roses injuries he way worse but with Russell Westbrook it seems it doesn't effect him at all
BrookesyNat, , ,False,2016-11-07 14:24:53+00:00,Russell Westbrook drives to the basket a #NBA high 13.8 times per game but shoots only 37.1% on such drives. Surprising
bball03_,himynameisHat, ,False,2016-11-07 14:14:20+00:00,@himynameisHat your team is 5-1 and has Russell Westbrook fuck all the way off
KMehrabianCCM, , ,False,2016-11-07 13:35:19+00:00,I want y'all to know that Russell Westbrook and Goran Dragic hate each other.
nationalbsk, , ,False,2016-11-07 13:33:59+00:00,"NBA 2 team 予想...Russell Westbrook, James Harden, Carmelo Anthony, LaMarcus Nurae Aldridge, Tim Duncan"
ArroyoRamonP, , ,False,2016-11-07 12:36:10+00:00,The way Russell Westbrook dunks is the same way I approach my life.
yaboifis, , ,False,2016-11-07 11:17:37+00:00,Russell Westbrook On A Farm
fantasybballbot, , ,False,2016-11-07 11:03:26+00:00,"team with Goku, kyrie irving, Russell westbrook, damian lillard, and jerry west"
x_Joe_Caspar_x, , ,False,2016-11-07 10:48:40+00:00,My goal in life is to have Russell Westbrook's care factor
fantasybballbot, , ,False,2016-11-07 07:33:26+00:00,"team with lebron james, kyrie irving, Russell westbrook, chris bosh, and max burton"
RelMoneyy, , ,False,2016-11-07 05:24:37+00:00,PETTY LEVEL=RUSSELL WESTBROOK
brimfuldeodour2, , ,False,2016-11-07 05:24:31+00:00,The way Russell Westbrook dunks is the same way I approach my life.
AustinTurner901, , ,False,2016-11-07 05:21:08+00:00,"Player I'm rooting for this season: Russell Westbrook
Team I'm interested in watching this season: The Lakers"
icedoutblog, , ,False,2016-11-07 05:14:00+00:00,i'd be sad as hell if i was russell westbrook tbh
frankles27, , ,False,2016-11-07 05:13:24+00:00,Tell me Bodie from the wire don't look exactly like Russell westbrook
TheRealJStark,HomeschoolQ,Redlands,False,2016-11-07 04:53:40+00:00,"@HomeschoolQ aite Russell Westbrook ""we do what we want"" see ya'll week 17"
Codename_Epic, , ,False,2016-11-07 04:34:02+00:00,"I'm a J.R. Smith fan.
A Russell Westbrook fan.
And a Marshawn Lynch fan.

There's a pattern here. 🤔

Somewhere."
Perez14Pedro,bud22089, ,False,2016-11-07 04:11:37+00:00,"@bud22089 Russell Westbrook, Giannis Antetokounmpo, Blake Griffin, LeBron James, James Harden"
JasmineGatezz, , ,False,2016-11-07 04:02:18+00:00,I swear Russell Westbrook fed tf UP
WhoCanStoppMe, , ,False,2016-11-07 03:30:17+00:00,"Stephen Curry is better than Chris Paul, Russell Westbrook, Damien Lillard, Kyrie Irving...."
sam_sartain15, , ,False,2016-11-07 03:30:04+00:00,Russell Westbrook is the best dressed player in the NBA idc what anybody says
MGRADS, , ,False,2016-11-14 23:53:50+00:00,So much Russell Westbrook in Isaac Hamilton. #SayAnything
jejone89,SkyBet, ,False,2016-11-14 23:50:14+00:00,@SkyBet Pistons vs OKC Russell Westbrook to get 20 points + 7 assist + 7 rebounds +
joeyrandazzzo, , ,False,2016-11-14 23:44:27+00:00,"Zach LaVine, Aaron Gordon, Russell Westbrook, &amp; LeBron James would be a legendary dunk contest."
fantasybballbot, , ,False,2016-11-14 23:43:26+00:00,"team with Dwight Howard, Nick young, spider-man, Russell westbrook, and Caleb Barnes"
Ebo_West, , ,False,2016-11-14 23:40:36+00:00,If Kobe Bryant and Allen Iverson were to conceive a child..it wud be Russell Westbrook..man!! Nigga is a beast!!!
SnazzytopazDowd, , ,False,2016-11-14 23:25:34+00:00,The way Russell Westbrook dunks is the same way I approach my life.
Kyle_Ratke,APkrawczynski, ,True,2016-11-14 23:21:23+00:00,@APkrawczynski read this as Russell Westbrook right away and omg Jon. What a 5 seconds that was.
mymello23, , ,False,2016-11-14 23:20:21+00:00,Russell westbrook might be the best Pg in the game ....move over Kyrie ....
SUPREMEGEE35, , ,False,2016-11-14 23:10:32+00:00,Who Is Having A Better Season So Far James Harden Or Russell Westbrook 🤔
austin_drake, , ,False,2016-11-14 23:00:10+00:00,"Russell Westbrook averages 17.3 PPG against Detroit, the lowest in his career vs. any opponent… and 4.4 below his average vs. rest of NBA."
VicThePplsChamp, ,Bath,False,2016-11-14 22:47:42+00:00,Hope Russell Westbrook drops 60 tonight
ThatManCam, , ,False,2016-11-14 22:39:38+00:00,"The Oklahoma City Thunder had Kevin Durant, Russell Westbrook, and James Harden on the same team."
unbrandedflory1, , ,False,2016-11-14 22:32:45+00:00,The way Russell Westbrook dunks is the same way I approach my life.
pvalentin234, , ,False,2016-11-14 22:23:26+00:00,""" It seems there’s a very realistic possibility that Russell Westbrook is, in fact, a cheatcode."" J.Johnson😂😂😂"
dondonwon,SportsSwirl365, ,False,2016-11-14 22:11:01+00:00,@SportsSwirl365 Russell Westbrook and Dwight Howard 4 Karl Anthony towns and Damian Lillard. Is this a good trade?
andreaspall32, , ,False,2016-11-14 22:05:48+00:00,Russell Westbrook is not such a terrible shooter damn 2k :'(
swishanalytics,FanDuel, ,True,2016-11-14 22:00:30+00:00,"Dating back to last season, Russell Westbrook's avg'd 44.7 @FanDuel ppG in the 2nd leg of back-to-backs vs 49.8 ppG overall in that time"
KOT4Q, , ,True,2016-11-14 21:52:38+00:00,"My Top MVP Candidates so far (no order)
1. Kawhi Leonard
2. Lebron James
3. Chris Paul 
4. Russell Westbrook
5. Demar DeRozan"
JD723, , ,False,2016-11-14 21:51:12+00:00,Russell Westbrook is really out here getting slapped in the face by former teammates 😂
Korey_roman, , ,False,2016-11-14 21:34:20+00:00,Russell Westbrook MVP this season
fantasybballbot, , ,False,2016-11-14 21:33:26+00:00,"team with shrek, Russell westbrook, captin crunch, Shaq O'Neal, and Vegeta"
JLeMay25,rangerr_will7, ,False,2016-11-14 21:24:23+00:00,@rangerr_will7 @SportsCenter this that great value Russell Westbrook
logan_news24, ,Louisville,False,2016-11-14 21:16:31+00:00,When it's all said and done Russell Westbrook might be the best player at his position. Ever.
SlattShit,NBA2K_MyTEAM, ,False,2016-11-14 21:00:09+00:00,@NBA2K_MyTEAM @NBA2K @22wiggins Where's my god damn ruby Russell Westbrook
678camron,DualWieldKatana, ,False,2016-11-14 20:27:57+00:00,@DualWieldKatana That's the Russell Westbrook with cable
FASTKEE, , ,False,2016-11-14 20:14:32+00:00,Russell Westbrook gone break some records this season
VAPENcsgo,DFSGuruselem, ,False,2016-11-14 20:08:50+00:00,"@DFSGuruselem thoughts on Westbrook? Drummond ruled out for tonight, looks like Russell should have a field day driving to the hoop..."
fantasybballbot, , ,False,2016-11-14 20:03:26+00:00,"team with Russell westbrook, stewie, Mr.crabs, jerry west, and jared west"
robert_heath123, , ,False,2016-11-14 19:47:21+00:00,Russell Westbrook is THE best PG in the league and I have been saying that.
ewarren_native, , ,False,2016-11-14 19:45:06+00:00,Russell Westbrook the best PG on the west 😴
fantasybballbot, , ,False,2016-11-14 19:33:26+00:00,"team with Damian Bates, Russell westbrook, Mario, kyrie irving, and Mario"
AriHoopsWagner, , ,False,2016-11-14 19:31:18+00:00,#DailyFantasyScoop: Tonight would be a good night to give as much $ to Russell Westbrook considering his beef with #Pistons at The Palace.
RuschLeslieC, , ,False,2016-11-14 19:23:37+00:00,The way Russell Westbrook dunks is the same way I approach my life.
ImsuberG, , ,False,2016-11-14 19:19:07+00:00,Damn Russell Westbrook is already 28 bruh 🤔
AJGrizzzly,ANickolas95, ,False,2016-11-14 19:11:17+00:00,@ANickolas95 @WesKobee @SportsCenter lmaoooo they got a pic of knock off Russel Westbrook lol that's that store brand Russell
shaelagray, , ,False,2016-11-14 19:09:19+00:00,both of my nephews look like Russell Westbrook
CalebBondi, , ,False,2016-11-14 19:04:23+00:00,I don't care what anybody says Russell Westbrook is better than Steph Curry  💯
DulBotty, , ,False,2016-11-14 18:58:14+00:00,Russell Westbrook is a bench player
Macys, , ,True,2016-11-14 18:55:38+00:00,"Represent your favorite Nba player, Russell Westbrook, and cheer your Oklahoma City Thunder to victory in this comfortable, lightweight A..."
jemelehill,ItsBSK3, ,True,2016-11-14 18:42:30+00:00,@ItsBSK3 i get them confused all the time ... it''s like a russell westbrook/russell wilson thing
PapaBearJackson, , ,False,2016-11-14 18:38:52+00:00,Quinn must've came from the same neighborhood as Russell Westbrook. Kid took over and got it done in spite of Ridge. 😉#BoldandBeautiful
TSprowl10, , ,False,2016-11-14 18:36:51+00:00,If Russell Westbrook doesn't win MVP the NBA sucks lol nah lemme not say that but he def has to be number one rn
RotoFantasyNews, , ,False,2016-11-14 18:24:21+00:00,"ESPNFantasy: Chris Paul or Russell Westbrook?

We tell you which star point guard belongs in your #DFS lineups on Monday: …"
ArroyoRamonP, , ,False,2016-11-14 18:08:11+00:00,The way Russell Westbrook dunks is the same way I approach my life.
Ansairi12,Ramzzq97, ,False,2016-11-14 18:08:03+00:00,@Ramzzq97 @MujtabaUllah @kinzaashraf97 aye you better chill out my boy Russell Westbrook says brodie😤✊
SNL_AllDay, , ,False,2016-11-14 18:02:04+00:00,"RT ESPNStatsInfo ""Last night snapped a 20-game win streak for the Thunder in games which Russell Westbrook had a triple-double: …"
streethistory, , ,False,2016-11-14 17:59:42+00:00,"Russell Westbrook current stats

31.9 ppg 10.1 apg 9.2 rpg 43.5% fg 35% 3pt 11.6 ft's per 79.3%"
onGODimKING,jeskeets, ,False,2016-11-14 17:57:20+00:00,@jeskeets @NBA IS Russell Westbrook leading candidate right now for MVP ?🤔
jackcuz5, , ,False,2016-11-14 17:55:23+00:00,When KCP puts the clamps on Westbrick tonight&gt;&gt;&gt;
z_beard15, , ,False,2016-11-14 17:54:22+00:00,Russell Westbrook is the epitome of a true point guard
NC_Prime,DenisonBe, ,False,2016-11-14 17:52:18+00:00,@DenisonBe JUSTIN LYN WAS SUPPOSED TO BE A HAS BEEN DAMNIT! HE'S NOT GD RUSSELL WESTBROOK!
dwil34567,jeskeets, ,False,2016-11-14 17:47:54+00:00,"@jeskeets @NBA Based on the past 3 seasons and now, could Russell Westbrook end his career with over 500 triple-doubles?"
dwil34567,jeskeets, ,False,2016-11-14 17:42:07+00:00,@jeskeets Could Victor Oladipo and Russell Westbrook become the next dynamic duo in the future?
georgiee1496, , ,False,2016-11-14 17:39:21+00:00,41pts 12rebs 16ast???????? Russell Westbrook.
StanleyWilcoxJr, , ,False,2016-11-14 17:29:39+00:00,2016 Russell Westbrook = 2006 Kobe Bryant
paederasticmon2, , ,False,2016-11-14 17:27:45+00:00,The way Russell Westbrook dunks is the same way I approach my life.
